"TimeStamp_10_min","All","Chattering","Top3_Chattering","Other_Chattering"
2015-10-04 14:00:00,0,0,0,0
2015-10-04 14:10:00,0,0,0,0
2015-10-04 14:20:00,0,0,0,0
2015-10-04 14:30:00,0,0,0,0
2015-10-04 14:40:00,0,0,0,0
2015-10-04 14:50:00,0,0,0,0
2015-10-04 15:00:00,2,0,0,2
2015-10-04 15:10:00,4,0,0,4
2015-10-04 15:20:00,1,0,0,1
2015-10-04 15:30:00,2,2,0,2
2015-10-04 15:40:00,2,0,0,2
2015-10-04 15:50:00,0,0,0,0
2015-10-04 16:00:00,1,0,0,1
2015-10-04 16:10:00,1,0,0,1
2015-10-04 16:20:00,1,0,0,1
2015-10-04 16:30:00,4,4,0,4
2015-10-04 16:40:00,0,0,0,0
2015-10-04 16:50:00,2,0,0,2
2015-10-04 17:00:00,22,0,0,22
2015-10-04 17:10:00,2,0,0,2
2015-10-04 17:20:00,0,0,0,0
2015-10-04 17:30:00,0,0,0,0
2015-10-04 17:40:00,0,0,0,0
2015-10-04 17:50:00,0,0,0,0
2015-10-04 18:00:00,0,0,0,0
2015-10-04 18:10:00,0,0,0,0
2015-10-04 18:20:00,0,0,0,0
2015-10-04 18:30:00,0,0,0,0
2015-10-04 18:40:00,0,0,0,0
2015-10-04 18:50:00,3,3,0,3
2015-10-04 19:00:00,6,6,0,6
2015-10-04 19:10:00,4,4,0,4
2015-10-04 19:20:00,3,3,0,3
2015-10-04 19:30:00,1,1,0,1
2015-10-04 19:40:00,15,15,13,2
2015-10-04 19:50:00,28,28,28,0
2015-10-04 20:00:00,30,30,29,1
2015-10-04 20:10:00,30,30,29,1
2015-10-04 20:20:00,23,23,21,2
2015-10-04 20:30:00,27,27,23,4
2015-10-04 20:40:00,26,26,24,2
2015-10-04 20:50:00,31,31,30,1
2015-10-04 21:00:00,22,22,22,0
2015-10-04 21:10:00,33,33,31,2
2015-10-04 21:20:00,28,28,26,2
2015-10-04 21:30:00,31,31,29,2
2015-10-04 21:40:00,23,23,23,0
2015-10-04 21:50:00,29,29,29,0
2015-10-04 22:00:00,32,32,32,0
2015-10-04 22:10:00,30,30,29,1
2015-10-04 22:20:00,29,29,29,0
2015-10-04 22:30:00,31,31,30,1
2015-10-04 22:40:00,31,31,30,1
2015-10-04 22:50:00,29,29,27,2
2015-10-04 23:00:00,36,36,32,4
2015-10-04 23:10:00,34,34,32,2
2015-10-04 23:20:00,34,34,30,4
2015-10-04 23:30:00,17,17,15,2
2015-10-04 23:40:00,0,0,0,0
2015-10-04 23:50:00,2,0,0,2
2015-10-05 00:00:00,0,0,0,0
2015-10-05 00:10:00,0,0,0,0
2015-10-05 00:20:00,0,0,0,0
2015-10-05 00:30:00,2,0,0,2
2015-10-05 00:40:00,1,0,0,1
2015-10-05 00:50:00,2,0,0,2
2015-10-05 01:00:00,0,0,0,0
2015-10-05 01:10:00,0,0,0,0
2015-10-05 01:20:00,2,0,0,2
2015-10-05 01:30:00,1,0,0,1
2015-10-05 01:40:00,3,0,0,3
2015-10-05 01:50:00,1,0,0,1
2015-10-05 02:00:00,1,0,0,1
2015-10-05 02:10:00,0,0,0,0
2015-10-05 02:20:00,0,0,0,0
2015-10-05 02:30:00,0,0,0,0
2015-10-05 02:40:00,12,0,0,12
2015-10-05 02:50:00,0,0,0,0
2015-10-05 03:00:00,0,0,0,0
2015-10-05 03:10:00,0,0,0,0
2015-10-05 03:20:00,0,0,0,0
2015-10-05 03:30:00,0,0,0,0
2015-10-05 03:40:00,2,0,0,2
2015-10-05 03:50:00,0,0,0,0
2015-10-05 04:00:00,0,0,0,0
2015-10-05 04:10:00,0,0,0,0
2015-10-05 04:20:00,0,0,0,0
2015-10-05 04:30:00,1,1,0,1
2015-10-05 04:40:00,1,1,0,1
2015-10-05 04:50:00,0,0,0,0
2015-10-05 05:00:00,0,0,0,0
2015-10-05 05:10:00,0,0,0,0
2015-10-05 05:20:00,0,0,0,0
2015-10-05 05:30:00,0,0,0,0
2015-10-05 05:40:00,0,0,0,0
2015-10-05 05:50:00,0,0,0,0
2015-10-05 06:00:00,0,0,0,0
2015-10-05 06:10:00,6,0,0,6
2015-10-05 06:20:00,0,0,0,0
2015-10-05 06:30:00,4,0,0,4
2015-10-05 06:40:00,4,0,0,4
2015-10-05 06:50:00,0,0,0,0
2015-10-05 07:00:00,4,0,0,4
2015-10-05 07:10:00,3,0,0,3
2015-10-05 07:20:00,0,0,0,0
2015-10-05 07:30:00,0,0,0,0
2015-10-05 07:40:00,1,0,0,1
2015-10-05 07:50:00,3,0,0,3
2015-10-05 08:00:00,2,0,0,2
2015-10-05 08:10:00,2,0,0,2
2015-10-05 08:20:00,2,0,0,2
2015-10-05 08:30:00,0,0,0,0
2015-10-05 08:40:00,0,0,0,0
2015-10-05 08:50:00,0,0,0,0
2015-10-05 09:00:00,1,1,0,1
2015-10-05 09:10:00,2,0,0,2
2015-10-05 09:20:00,0,0,0,0
2015-10-05 09:30:00,0,0,0,0
2015-10-05 09:40:00,0,0,0,0
2015-10-05 09:50:00,2,0,0,2
2015-10-05 10:00:00,0,0,0,0
2015-10-05 10:10:00,0,0,0,0
2015-10-05 10:20:00,4,0,0,4
2015-10-05 10:30:00,0,0,0,0
2015-10-05 10:40:00,0,0,0,0
2015-10-05 10:50:00,4,0,0,4
2015-10-05 11:00:00,0,0,0,0
2015-10-05 11:10:00,0,0,0,0
2015-10-05 11:20:00,0,0,0,0
2015-10-05 11:30:00,28,28,27,1
2015-10-05 11:40:00,24,24,24,0
2015-10-05 11:50:00,33,33,29,4
2015-10-05 12:00:00,36,36,33,3
2015-10-05 12:10:00,37,37,34,3
2015-10-05 12:20:00,27,27,27,0
2015-10-05 12:30:00,28,28,27,1
2015-10-05 12:40:00,31,31,30,1
2015-10-05 12:50:00,28,28,28,0
2015-10-05 13:00:00,0,0,0,0
2015-10-05 13:10:00,2,0,0,2
2015-10-05 13:20:00,0,0,0,0
2015-10-05 13:30:00,0,0,0,0
2015-10-05 13:40:00,0,0,0,0
2015-10-05 13:50:00,0,0,0,0
2015-10-05 14:00:00,0,0,0,0
2015-10-05 14:10:00,0,0,0,0
2015-10-05 14:20:00,0,0,0,0
2015-10-05 14:30:00,2,0,0,2
2015-10-05 14:40:00,2,0,0,2
2015-10-05 14:50:00,0,0,0,0
2015-10-05 15:00:00,4,0,0,4
2015-10-05 15:10:00,0,0,0,0
2015-10-05 15:20:00,2,0,0,2
2015-10-05 15:30:00,1,1,0,1
2015-10-05 15:40:00,2,2,0,2
2015-10-05 15:50:00,0,0,0,0
2015-10-05 16:00:00,0,0,0,0
2015-10-05 16:10:00,6,6,0,6
2015-10-05 16:20:00,0,0,0,0
2015-10-05 16:30:00,4,0,0,4
2015-10-05 16:40:00,0,0,0,0
2015-10-05 16:50:00,2,0,0,2
2015-10-05 17:00:00,0,0,0,0
2015-10-05 17:10:00,1,0,0,1
2015-10-05 17:20:00,1,0,0,1
2015-10-05 17:30:00,0,0,0,0
2015-10-05 17:40:00,0,0,0,0
2015-10-05 17:50:00,0,0,0,0
2015-10-05 18:00:00,0,0,0,0
2015-10-05 18:10:00,0,0,0,0
2015-10-05 18:20:00,0,0,0,0
2015-10-05 18:30:00,3,0,0,3
2015-10-05 18:40:00,1,0,0,1
2015-10-05 18:50:00,4,0,0,4
2015-10-05 19:00:00,6,0,0,6
2015-10-05 19:10:00,0,0,0,0
2015-10-05 19:20:00,3,0,0,3
2015-10-05 19:30:00,5,0,0,5
2015-10-05 19:40:00,10,10,10,0
2015-10-05 19:50:00,29,29,29,0
2015-10-05 20:00:00,22,22,21,1
2015-10-05 20:10:00,23,23,22,1
2015-10-05 20:20:00,24,24,24,0
2015-10-05 20:30:00,25,25,25,0
2015-10-05 20:40:00,33,33,31,2
2015-10-05 20:50:00,27,27,25,2
2015-10-05 21:00:00,24,24,24,0
2015-10-05 21:10:00,24,24,24,0
2015-10-05 21:20:00,29,29,28,1
2015-10-05 21:30:00,25,25,24,1
2015-10-05 21:40:00,34,34,34,0
2015-10-05 21:50:00,31,31,30,1
2015-10-05 22:00:00,31,31,30,1
2015-10-05 22:10:00,29,29,29,0
2015-10-05 22:20:00,27,27,27,0
2015-10-05 22:30:00,27,27,25,2
2015-10-05 22:40:00,28,28,26,2
2015-10-05 22:50:00,26,26,26,0
2015-10-05 23:00:00,34,34,30,4
2015-10-05 23:10:00,34,34,22,12
2015-10-05 23:20:00,27,27,26,1
2015-10-05 23:30:00,6,6,5,1
2015-10-05 23:40:00,1,0,0,1
2015-10-05 23:50:00,0,0,0,0
2015-10-06 00:00:00,0,0,0,0
2015-10-06 00:10:00,0,0,0,0
2015-10-06 00:20:00,4,0,0,4
2015-10-06 00:30:00,0,0,0,0
2015-10-06 00:40:00,0,0,0,0
2015-10-06 00:50:00,2,0,0,2
2015-10-06 01:00:00,1,0,0,1
2015-10-06 01:10:00,3,0,0,3
2015-10-06 01:20:00,2,0,0,2
2015-10-06 01:30:00,0,0,0,0
2015-10-06 01:40:00,6,0,0,6
2015-10-06 01:50:00,0,0,0,0
2015-10-06 02:00:00,0,0,0,0
2015-10-06 02:10:00,0,0,0,0
2015-10-06 02:20:00,0,0,0,0
2015-10-06 02:30:00,3,0,0,3
2015-10-06 02:40:00,3,0,0,3
2015-10-06 02:50:00,0,0,0,0
2015-10-06 03:00:00,4,0,0,4
2015-10-06 03:10:00,2,0,0,2
2015-10-06 03:20:00,0,0,0,0
2015-10-06 03:30:00,2,0,0,2
2015-10-06 03:40:00,2,0,0,2
2015-10-06 03:50:00,0,0,0,0
2015-10-06 04:00:00,0,0,0,0
2015-10-06 04:10:00,2,0,0,2
2015-10-06 04:20:00,3,0,0,3
2015-10-06 04:30:00,3,0,0,3
2015-10-06 04:40:00,4,0,0,4
2015-10-06 04:50:00,2,0,0,2
2015-10-06 05:00:00,0,0,0,0
2015-10-06 05:10:00,0,0,0,0
2015-10-06 05:20:00,0,0,0,0
2015-10-06 05:30:00,0,0,0,0
2015-10-06 05:40:00,2,0,0,2
2015-10-06 05:50:00,0,0,0,0
2015-10-06 06:00:00,3,0,0,3
2015-10-06 06:10:00,1,0,0,1
2015-10-06 06:20:00,2,0,0,2
2015-10-06 06:30:00,2,0,0,2
2015-10-06 06:40:00,0,0,0,0
2015-10-06 06:50:00,0,0,0,0
2015-10-06 07:00:00,1,0,0,1
2015-10-06 07:10:00,0,0,0,0
2015-10-06 07:20:00,0,0,0,0
2015-10-06 07:30:00,0,0,0,0
2015-10-06 07:40:00,0,0,0,0
2015-10-06 07:50:00,0,0,0,0
2015-10-06 08:00:00,2,0,0,2
2015-10-06 08:10:00,2,0,0,2
2015-10-06 08:20:00,7,7,0,7
2015-10-06 08:30:00,2,0,0,2
2015-10-06 08:40:00,5,5,0,5
2015-10-06 08:50:00,0,0,0,0
2015-10-06 09:00:00,1,0,0,1
2015-10-06 09:10:00,4,0,0,4
2015-10-06 09:20:00,0,0,0,0
2015-10-06 09:30:00,0,0,0,0
2015-10-06 09:40:00,0,0,0,0
2015-10-06 09:50:00,2,0,0,2
2015-10-06 10:00:00,0,0,0,0
2015-10-06 10:10:00,2,0,0,2
2015-10-06 10:20:00,1,0,0,1
2015-10-06 10:30:00,0,0,0,0
2015-10-06 10:40:00,2,0,0,2
2015-10-06 10:50:00,0,0,0,0
2015-10-06 11:00:00,1,0,0,1
2015-10-06 11:10:00,3,0,0,3
2015-10-06 11:20:00,0,0,0,0
2015-10-06 11:30:00,16,16,16,0
2015-10-06 11:40:00,32,32,30,2
2015-10-06 11:50:00,32,32,32,0
2015-10-06 12:00:00,31,31,31,0
2015-10-06 12:10:00,32,32,32,0
2015-10-06 12:20:00,28,28,28,0
2015-10-06 12:30:00,23,23,23,0
2015-10-06 12:40:00,39,39,32,7
2015-10-06 12:50:00,35,35,28,7
2015-10-06 13:00:00,0,0,0,0
2015-10-06 13:10:00,2,0,0,2
2015-10-06 13:20:00,0,0,0,0
2015-10-06 13:30:00,0,0,0,0
2015-10-06 13:40:00,0,0,0,0
2015-10-06 13:50:00,4,0,0,4
2015-10-06 14:00:00,2,0,0,2
2015-10-06 14:10:00,0,0,0,0
2015-10-06 14:20:00,6,0,0,6
2015-10-06 14:30:00,1,0,0,1
2015-10-06 14:40:00,1,0,0,1
2015-10-06 14:50:00,0,0,0,0
2015-10-06 15:00:00,2,0,0,2
2015-10-06 15:10:00,0,0,0,0
2015-10-06 15:20:00,0,0,0,0
2015-10-06 15:30:00,0,0,0,0
2015-10-06 15:40:00,0,0,0,0
2015-10-06 15:50:00,0,0,0,0
2015-10-06 16:00:00,1,0,0,1
2015-10-06 16:10:00,7,0,0,7
2015-10-06 16:20:00,0,0,0,0
2015-10-06 16:30:00,0,0,0,0
2015-10-06 16:40:00,2,0,0,2
2015-10-06 16:50:00,2,0,0,2
2015-10-06 17:00:00,3,0,0,3
2015-10-06 17:10:00,7,0,0,7
2015-10-06 17:20:00,8,8,0,8
2015-10-06 17:30:00,2,0,0,2
2015-10-06 17:40:00,0,0,0,0
2015-10-06 17:50:00,2,0,0,2
2015-10-06 18:00:00,12,0,0,12
2015-10-06 18:10:00,6,0,0,6
2015-10-06 18:20:00,1,0,0,1
2015-10-06 18:30:00,1,0,0,1
2015-10-06 18:40:00,3,0,0,3
2015-10-06 18:50:00,1,0,0,1
2015-10-06 19:00:00,0,0,0,0
2015-10-06 19:10:00,0,0,0,0
2015-10-06 19:20:00,0,0,0,0
2015-10-06 19:30:00,1,0,0,1
2015-10-06 19:40:00,11,11,10,1
2015-10-06 19:50:00,27,27,27,0
2015-10-06 20:00:00,31,31,31,0
2015-10-06 20:10:00,26,26,26,0
2015-10-06 20:20:00,23,23,23,0
2015-10-06 20:30:00,23,23,23,0
2015-10-06 20:40:00,29,29,27,2
2015-10-06 20:50:00,30,30,28,2
2015-10-06 21:00:00,24,24,24,0
2015-10-06 21:10:00,28,28,28,0
2015-10-06 21:20:00,20,20,20,0
2015-10-06 21:30:00,25,25,25,0
2015-10-06 21:40:00,39,39,29,10
2015-10-06 21:50:00,35,35,30,5
2015-10-06 22:00:00,25,25,25,0
2015-10-06 22:10:00,26,26,26,0
2015-10-06 22:20:00,27,27,25,2
2015-10-06 22:30:00,26,26,26,0
2015-10-06 22:40:00,22,22,22,0
2015-10-06 22:50:00,27,27,27,0
2015-10-06 23:00:00,29,29,29,0
2015-10-06 23:10:00,33,33,31,2
2015-10-06 23:20:00,38,38,32,6
2015-10-06 23:30:00,4,4,4,0
2015-10-06 23:40:00,0,0,0,0
2015-10-06 23:50:00,0,0,0,0
2015-10-07 00:00:00,0,0,0,0
2015-10-07 00:10:00,0,0,0,0
2015-10-07 00:20:00,0,0,0,0
2015-10-07 00:30:00,0,0,0,0
2015-10-07 00:40:00,0,0,0,0
2015-10-07 00:50:00,0,0,0,0
2015-10-07 01:00:00,19,19,0,19
2015-10-07 01:10:00,0,0,0,0
2015-10-07 01:20:00,0,0,0,0
2015-10-07 01:30:00,0,0,0,0
2015-10-07 01:40:00,0,0,0,0
2015-10-07 01:50:00,2,0,0,2
2015-10-07 02:00:00,2,0,0,2
2015-10-07 02:10:00,0,0,0,0
2015-10-07 02:20:00,0,0,0,0
2015-10-07 02:30:00,2,0,0,2
2015-10-07 02:40:00,0,0,0,0
2015-10-07 02:50:00,0,0,0,0
2015-10-07 03:00:00,0,0,0,0
2015-10-07 03:10:00,8,0,0,8
2015-10-07 03:20:00,0,0,0,0
2015-10-07 03:30:00,2,2,0,2
2015-10-07 03:40:00,0,0,0,0
2015-10-07 03:50:00,2,0,0,2
2015-10-07 04:00:00,7,0,0,7
2015-10-07 04:10:00,5,0,0,5
2015-10-07 04:20:00,0,0,0,0
2015-10-07 04:30:00,2,0,0,2
2015-10-07 04:40:00,2,0,0,2
2015-10-07 04:50:00,1,0,0,1
2015-10-07 05:00:00,1,0,0,1
2015-10-07 05:10:00,0,0,0,0
2015-10-07 05:20:00,0,0,0,0
2015-10-07 05:30:00,2,0,0,2
2015-10-07 05:40:00,2,0,0,2
2015-10-07 05:50:00,0,0,0,0
2015-10-07 06:00:00,0,0,0,0
2015-10-07 06:10:00,4,0,0,4
2015-10-07 06:20:00,0,0,0,0
2015-10-07 06:30:00,3,0,0,3
2015-10-07 06:40:00,4,0,0,4
2015-10-07 06:50:00,3,0,0,3
2015-10-07 07:00:00,5,0,0,5
2015-10-07 07:10:00,5,0,0,5
2015-10-07 07:20:00,2,0,0,2
2015-10-07 07:30:00,1,0,0,1
2015-10-07 07:40:00,3,0,0,3
2015-10-07 07:50:00,3,0,0,3
2015-10-07 08:00:00,3,0,0,3
2015-10-07 08:10:00,0,0,0,0
2015-10-07 08:20:00,1,0,0,1
2015-10-07 08:30:00,1,1,0,1
2015-10-07 08:40:00,1,1,0,1
2015-10-07 08:50:00,3,0,0,3
2015-10-07 09:00:00,3,0,0,3
2015-10-07 09:10:00,0,0,0,0
2015-10-07 09:20:00,0,0,0,0
2015-10-07 09:30:00,0,0,0,0
2015-10-07 09:40:00,0,0,0,0
2015-10-07 09:50:00,0,0,0,0
2015-10-07 10:00:00,1,1,0,1
2015-10-07 10:10:00,2,0,0,2
2015-10-07 10:20:00,0,0,0,0
2015-10-07 10:30:00,0,0,0,0
2015-10-07 10:40:00,0,0,0,0
2015-10-07 10:50:00,3,3,0,3
2015-10-07 11:00:00,2,2,0,2
2015-10-07 11:10:00,5,5,0,5
2015-10-07 11:20:00,2,2,0,2
2015-10-07 11:30:00,22,22,20,2
2015-10-07 11:40:00,34,34,31,3
2015-10-07 11:50:00,29,29,29,0
2015-10-07 12:00:00,29,29,27,2
2015-10-07 12:10:00,28,28,27,1
2015-10-07 12:20:00,32,32,32,0
2015-10-07 12:30:00,30,30,30,0
2015-10-07 12:40:00,33,33,32,1
2015-10-07 12:50:00,31,31,29,2
2015-10-07 13:00:00,9,0,0,9
2015-10-07 13:10:00,3,0,0,3
2015-10-07 13:20:00,1,0,0,1
2015-10-07 13:30:00,2,0,0,2
2015-10-07 13:40:00,3,0,0,3
2015-10-07 13:50:00,0,0,0,0
2015-10-07 14:00:00,2,0,0,2
2015-10-07 14:10:00,0,0,0,0
2015-10-07 14:20:00,0,0,0,0
2015-10-07 14:30:00,0,0,0,0
2015-10-07 14:40:00,0,0,0,0
2015-10-07 14:50:00,0,0,0,0
2015-10-07 15:00:00,0,0,0,0
2015-10-07 15:10:00,0,0,0,0
2015-10-07 15:20:00,0,0,0,0
2015-10-07 15:30:00,0,0,0,0
2015-10-07 15:40:00,0,0,0,0
2015-10-07 15:50:00,1,0,0,1
2015-10-07 16:00:00,3,0,0,3
2015-10-07 16:10:00,2,0,0,2
2015-10-07 16:20:00,2,0,0,2
2015-10-07 16:30:00,1,0,0,1
2015-10-07 16:40:00,1,0,0,1
2015-10-07 16:50:00,0,0,0,0
2015-10-07 17:00:00,0,0,0,0
2015-10-07 17:10:00,0,0,0,0
2015-10-07 17:20:00,0,0,0,0
2015-10-07 17:30:00,0,0,0,0
2015-10-07 17:40:00,0,0,0,0
2015-10-07 17:50:00,0,0,0,0
2015-10-07 18:00:00,0,0,0,0
2015-10-07 18:10:00,1,1,0,1
2015-10-07 18:20:00,0,0,0,0
2015-10-07 18:30:00,30,30,0,30
2015-10-07 18:40:00,0,0,0,0
2015-10-07 18:50:00,4,0,0,4
2015-10-07 19:00:00,2,0,0,2
2015-10-07 19:10:00,0,0,0,0
2015-10-07 19:20:00,6,0,0,6
2015-10-07 19:30:00,0,0,0,0
2015-10-07 19:40:00,14,14,14,0
2015-10-07 19:50:00,26,26,25,1
2015-10-07 20:00:00,21,21,20,1
2015-10-07 20:10:00,28,28,28,0
2015-10-07 20:20:00,27,27,26,1
2015-10-07 20:30:00,24,24,23,1
2015-10-07 20:40:00,26,26,26,0
2015-10-07 20:50:00,38,38,37,1
2015-10-07 21:00:00,35,35,29,6
2015-10-07 21:10:00,25,25,19,6
2015-10-07 21:20:00,23,23,22,1
2015-10-07 21:30:00,26,26,24,2
2015-10-07 21:40:00,32,32,24,8
2015-10-07 21:50:00,27,27,27,0
2015-10-07 22:00:00,23,23,22,1
2015-10-07 22:10:00,33,33,28,5
2015-10-07 22:20:00,34,34,34,0
2015-10-07 22:30:00,31,31,31,0
2015-10-07 22:40:00,50,50,50,0
2015-10-07 22:50:00,47,47,35,12
2015-10-07 23:00:00,45,45,43,2
2015-10-07 23:10:00,44,44,42,2
2015-10-07 23:20:00,29,29,28,1
2015-10-07 23:30:00,0,0,0,0
2015-10-07 23:40:00,0,0,0,0
2015-10-07 23:50:00,2,0,0,2
2015-10-08 00:00:00,0,0,0,0
2015-10-08 00:10:00,2,2,0,2
2015-10-08 00:20:00,0,0,0,0
2015-10-08 00:30:00,0,0,0,0
2015-10-08 00:40:00,0,0,0,0
2015-10-08 00:50:00,0,0,0,0
2015-10-08 01:00:00,0,0,0,0
2015-10-08 01:10:00,0,0,0,0
2015-10-08 01:20:00,0,0,0,0
2015-10-08 01:30:00,0,0,0,0
2015-10-08 01:40:00,2,0,0,2
2015-10-08 01:50:00,0,0,0,0
2015-10-08 02:00:00,2,0,0,2
2015-10-08 02:10:00,2,0,0,2
2015-10-08 02:20:00,0,0,0,0
2015-10-08 02:30:00,0,0,0,0
2015-10-08 02:40:00,0,0,0,0
2015-10-08 02:50:00,0,0,0,0
2015-10-08 03:00:00,0,0,0,0
2015-10-08 03:10:00,0,0,0,0
2015-10-08 03:20:00,2,0,0,2
2015-10-08 03:30:00,2,0,0,2
2015-10-08 03:40:00,0,0,0,0
2015-10-08 03:50:00,2,0,0,2
2015-10-08 04:00:00,1,1,0,1
2015-10-08 04:10:00,0,0,0,0
2015-10-08 04:20:00,1,0,0,1
2015-10-08 04:30:00,1,0,0,1
2015-10-08 04:40:00,0,0,0,0
2015-10-08 04:50:00,0,0,0,0
2015-10-08 05:00:00,0,0,0,0
2015-10-08 05:10:00,0,0,0,0
2015-10-08 05:20:00,0,0,0,0
2015-10-08 05:30:00,1,0,0,1
2015-10-08 05:40:00,1,0,0,1
2015-10-08 05:50:00,0,0,0,0
2015-10-08 06:00:00,0,0,0,0
2015-10-08 06:10:00,4,4,2,2
2015-10-08 06:20:00,7,7,7,0
2015-10-08 06:30:00,0,0,0,0
2015-10-08 06:40:00,2,0,0,2
2015-10-08 06:50:00,0,0,0,0
2015-10-08 07:00:00,1,0,0,1
2015-10-08 07:10:00,0,0,0,0
2015-10-08 07:20:00,1,0,0,1
2015-10-08 07:30:00,1,0,0,1
2015-10-08 07:40:00,0,0,0,0
2015-10-08 07:50:00,1,0,0,1
2015-10-08 08:00:00,1,0,0,1
2015-10-08 08:10:00,2,2,1,1
2015-10-08 08:20:00,3,0,0,3
2015-10-08 08:30:00,0,0,0,0
2015-10-08 08:40:00,0,0,0,0
2015-10-08 08:50:00,2,0,0,2
2015-10-08 09:00:00,1,0,0,1
2015-10-08 09:10:00,4,4,0,4
2015-10-08 09:20:00,0,0,0,0
2015-10-08 09:30:00,0,0,0,0
2015-10-08 09:40:00,0,0,0,0
2015-10-08 09:50:00,0,0,0,0
2015-10-08 10:00:00,0,0,0,0
2015-10-08 10:10:00,0,0,0,0
2015-10-08 10:20:00,0,0,0,0
2015-10-08 10:30:00,1,1,0,1
2015-10-08 10:40:00,6,6,0,6
2015-10-08 10:50:00,2,0,0,2
2015-10-08 11:00:00,0,0,0,0
2015-10-08 11:10:00,3,0,0,3
2015-10-08 11:20:00,1,0,0,1
2015-10-08 11:30:00,0,0,0,0
2015-10-08 11:40:00,6,6,6,0
2015-10-08 11:50:00,25,25,25,0
2015-10-08 12:00:00,32,32,30,2
2015-10-08 12:10:00,26,26,26,0
2015-10-08 12:20:00,30,30,30,0
2015-10-08 12:30:00,28,28,28,0
2015-10-08 12:40:00,33,33,33,0
2015-10-08 12:50:00,30,30,30,0
2015-10-08 13:00:00,0,0,0,0
2015-10-08 13:10:00,0,0,0,0
2015-10-08 13:20:00,8,8,0,8
2015-10-08 13:30:00,0,0,0,0
2015-10-08 13:40:00,2,2,0,2
2015-10-08 13:50:00,0,0,0,0
2015-10-08 14:00:00,0,0,0,0
2015-10-08 14:10:00,0,0,0,0
2015-10-08 14:20:00,5,0,0,5
2015-10-08 14:30:00,13,0,0,13
2015-10-08 14:40:00,0,0,0,0
2015-10-08 14:50:00,0,0,0,0
2015-10-08 15:00:00,1,0,0,1
2015-10-08 15:10:00,1,0,0,1
2015-10-08 15:20:00,0,0,0,0
2015-10-08 15:30:00,0,0,0,0
2015-10-08 15:40:00,0,0,0,0
2015-10-08 15:50:00,0,0,0,0
2015-10-08 16:00:00,2,0,0,2
2015-10-08 16:10:00,0,0,0,0
2015-10-08 16:20:00,0,0,0,0
2015-10-08 16:30:00,0,0,0,0
2015-10-08 16:40:00,0,0,0,0
2015-10-08 16:50:00,0,0,0,0
2015-10-08 17:00:00,0,0,0,0
2015-10-08 17:10:00,0,0,0,0
2015-10-08 17:20:00,0,0,0,0
2015-10-08 17:30:00,0,0,0,0
2015-10-08 17:40:00,0,0,0,0
2015-10-08 17:50:00,0,0,0,0
2015-10-08 18:00:00,0,0,0,0
2015-10-08 18:10:00,4,0,0,4
2015-10-08 18:20:00,0,0,0,0
2015-10-08 18:30:00,1,0,0,1
2015-10-08 18:40:00,2,0,0,2
2015-10-08 18:50:00,0,0,0,0
2015-10-08 19:00:00,0,0,0,0
2015-10-08 19:10:00,4,0,0,4
2015-10-08 19:20:00,0,0,0,0
2015-10-08 19:30:00,0,0,0,0
2015-10-08 19:40:00,9,9,9,0
2015-10-08 19:50:00,26,26,22,4
2015-10-08 20:00:00,33,33,33,0
2015-10-08 20:10:00,25,25,23,2
2015-10-08 20:20:00,30,30,26,4
2015-10-08 20:30:00,30,30,30,0
2015-10-08 20:40:00,28,28,28,0
2015-10-08 20:50:00,26,26,26,0
2015-10-08 21:00:00,28,28,28,0
2015-10-08 21:10:00,24,24,24,0
2015-10-08 21:20:00,33,33,33,0
2015-10-08 21:30:00,26,26,26,0
2015-10-08 21:40:00,29,29,29,0
2015-10-08 21:50:00,33,33,27,6
2015-10-08 22:00:00,23,23,23,0
2015-10-08 22:10:00,26,26,26,0
2015-10-08 22:20:00,32,32,32,0
2015-10-08 22:30:00,24,24,24,0
2015-10-08 22:40:00,23,23,22,1
2015-10-08 22:50:00,34,34,33,1
2015-10-08 23:00:00,31,31,28,3
2015-10-08 23:10:00,34,34,29,5
2015-10-08 23:20:00,4,4,4,0
2015-10-08 23:30:00,0,0,0,0
2015-10-08 23:40:00,0,0,0,0
2015-10-08 23:50:00,0,0,0,0
2015-10-09 00:00:00,4,0,0,4
2015-10-09 00:10:00,0,0,0,0
2015-10-09 00:20:00,2,0,0,2
2015-10-09 00:30:00,0,0,0,0
2015-10-09 00:40:00,8,0,0,8
2015-10-09 00:50:00,2,0,0,2
2015-10-09 01:00:00,0,0,0,0
2015-10-09 01:10:00,0,0,0,0
2015-10-09 01:20:00,1,0,0,1
2015-10-09 01:30:00,1,0,0,1
2015-10-09 01:40:00,0,0,0,0
2015-10-09 01:50:00,1,1,0,1
2015-10-09 02:00:00,0,0,0,0
2015-10-09 02:10:00,0,0,0,0
2015-10-09 02:20:00,36,36,0,36
2015-10-09 02:30:00,0,0,0,0
2015-10-09 02:40:00,0,0,0,0
2015-10-09 02:50:00,3,0,0,3
2015-10-09 03:00:00,2,0,0,2
2015-10-09 03:10:00,2,0,0,2
2015-10-09 03:20:00,1,0,0,1
2015-10-09 03:30:00,0,0,0,0
2015-10-09 03:40:00,1,1,0,1
2015-10-09 03:50:00,0,0,0,0
2015-10-09 04:00:00,1,1,0,1
2015-10-09 04:10:00,2,0,0,2
2015-10-09 04:20:00,3,0,0,3
2015-10-09 04:30:00,3,0,0,3
