spark
12
0
6
7
15
8
12
13
11
7
9
5
16
7
9
8
8
8
14
21
15
6
4
12
9
10
7
6
14
12
10
12
2
24
6
32
11
5
10
5
16
3
4
18
7
28
113
39
11
4
14
24
15
10
12
17
6
18
14
7
0
0
2
11
15
4
8
0
10
13
9
3
0
2
2
5
10
1
10
3
1
21
1
8
4
9
1
6
3
13
12
3
8
6
8
6
2
0
2
0
6
6
11
12
6
29
17
8
4
2
4
4
9
7
11
0
11
4
6
0
4
0
0
0
7
0
10
0
6
14
6
8
6
2
2
0
11
10
1
2
2
1
2
5
2
6
6
0
2
8
4
4
2
7
2
3
0
6
2
0
1
8
4
12
3
4
0
4
6
2
8
12
2
6
0
0
6
6
6
2
4
2
0
4
1
2
1
3
4
0
2
5
5
12
4
0
3
7
14
2
27
16
1
6
6
3
1
5
3
3
4
2
2
0
2
4
1
1
22
4
6
6
0
5
4
3
2
4
4
12
0
8
7
2
2
7
2
6
8
6
0
5
0
4
4
7
1
2
13
10
14
5
8
9
2
1
5
6
6
18
19
35
7
2
9
0
4
8
12
4
4
6
6
31
32
13
2
3
5
10
13
9
3
6
11
5
15
4
0
4
7
7
2
0
3
4
2
0
4
0
2
3
0
1
3
0
0
2
0
0
0
0
0
1
0
0
2
1
1
0
0
0
0
0
2
1
0
0
1
2
1
1
0
0
1
40
0
0
0
10
0
0
0
2
0
2
0
0
0
33
16
2
8
1
0
6
2
8
6
2
8
8
6
18
5
8
2
0
10
19
20
2
17
8
15
6
5
8
0
19
0
7
10
10
14
8
13
1
3
0
14
2
0
22
6
2
40
18
14
8
3
0
8
9
10
12
4
8
6
2
26
1
4
15
3
14
8
14
7
11
10
8
2
4
5
8
4
14
6
11
18
10
12
0
10
7
11
22
10
0
20
8
25
20
16
5
10
4
5
5
8
4
4
10
15
0
0
4
0
4
0
10
19
8
10
19
4
24
10
1
4
4
7
20
0
11
6
6
12
2
10
0
29
41
16
33
31
87
20
15
15
5
6
7
12
7
10
7
16
7
14
3
3
5
6
4
3
11
34
13
17
13
7
11
28
6
17
14
14
25
13
4
24
19
15
6
6
2
8
14
6
12
34
9
9
9
4
10
1
18
10
0
12
12
15
2
18
4
16
12
19
6
4
6
6
2
10
16
4
14
6
0
1
27
2
0
0
1
2
2
2
3
9
2
5
4
6
2
0
4
3
11
31
3
8
5
2
0
1
0
4
0
17
6
18
4
10
2
9
8
6
16
4
0
17
4
4
2
12
6
2
4
3
16
0
0
1
2
6
12
12
9
4
1
5
20
2
0
20
1
0
2
5
4
2
12
10
4
12
4
8
6
9
6
4
4
6
1
15
8
2
10
0
6
3
2
4
12
2
0
7
1
4
10
1
2
0
2
10
2
6
0
0
0
4
0
2
4
3
10
6
4
3
8
0
2
0
0
7
5
0
0
4
2
0
8
0
21
1
1
3
1
6
0
8
16
0
4
0
0
4
6
5
1
9
0
0
10
8
12
4
2
10
0
7
2
0
6
0
8
14
2
6
6
3
3
15
0
6
5
4
4
26
9
0
14
0
12
2
6
2
0
0
8
14
25
1
4
4
14
13
2
32
18
37
24
52
14
16
9
0
4
0
4
0
6
8
38
49
10
4
12
11
12
3
1
5
10
64
29
40
6
4
2
4
0
34
148
140
144
133
2
112
4
4
6
10
0
7
2
5
7
133
194
3
7
9
2
0
4
4
4
0
5
1
0
0
2
0
2
2
3
8
4
8
2
1
0
4
8
4
7
4
4
4
4
0
6
0
0
0
0
0
1
6
8
1
4
10
3
0
0
1
4
5
6
2
3
5
3
8
14
6
15
0
0
4
8
4
0
1
2
1
0
4
7
0
2
2
0
4
0
6
4
0
14
0
2
25
2
0
2
2
14
3
0
0
3
10
4
6
4
4
6
2
0
1
11
0
9
0
43
3
0
0
0
6
5
60
5
10
4
0
5
4
3
2
4
8
13
4
8
8
0
8
0
4
0
1
7
4
2
13
2
21
8
1
3
0
4
3
3
2
0
0
0
8
0
2
46
15
2
4
0
1
39
2
17
47
11
2
4
7
22
2
6
13
6
6
0
6
0
2
7
4
11
12
3
8
8
10
2
1
0
0
0
2
2
2
4
4
0
0
2
4
0
0
10
4
2
4
6
2
0
10
5
4
0
6
2
0
0
4
4
2
5
2
2
0
7
6
32
8
6
7
0
8
4
5
5
11
4
0
105
5
34
36
22
12
5
44
291
139
159
101
45
21
10
11
14
7
10
3
3
7
7
25
184
29
6
2
16
4
10
51
191
175
175
93
28
12
10
6
6
4
7
13
9
12
1
68
183
8
7
13
6
14
10
53
175
175
187
92
11
4
12
15
7
2
3
5
4
7
4
73
159
0
9
12
2
10
3
6
2
2
2
9
5
0
10
5
6
0
10
17
9
14
4
83
172
7
0
0
0
10
10
54
173
182
174
10
7
14
10
3
3
6
6
9
1
2
2
35
186
206
189
180
183
184
192
181
204
175
177
46
6
5
0
10
3
0
6
13
2
40
10
55
182
17
0
11
9
24
3
57
167
166
182
123
5
7
13
2
2
0
14
11
6
5
8
85
187
2
4
9
12
2
8
53
154
167
168
102
6
12
6
10
14
2
8
1
18
7
5
84
188
6
10
2
12
22
24
39
162
171
153
104
0
21
4
12
17
5
14
19
9
3
6
94
183
18
2
1
9
0
35
48
164
168
218
120
2
2
4
6
3
2
13
4
8
5
9
35
179
10
18
2
2
0
7
39
172
173
162
69
16
3
39
6
14
6
24
9
0
10
16
84
193
7
0
0
2
6
0
52
186
180
181
44
8
14
11
11
4
2
3
7
4
13
1
64
152
166
61
6
22
44
3
2
7
3
0
0
40
3
24
23
21
20
23
19
23
17
5
25
21
37
6
69
19
21
58
12
32
24
10
33
7
34
3
21
22
24
18
22
22
25
21
21
27
20
31
14
25
30
46
27
17
29
25
22
24
38
92
19
17
21
16
26
9
9
16
19
19
15
23
20
30
34
16
14
20
21
27
14
31
53
29
19
20
32
12
17
16
18
33
11
32
21
21
35
29
26
19
22
165
182
197
73
10
48
2
20
25
19
18
15
3
11
23
60
176
12
3
14
23
24
10
53
186
169
177
83
31
0
23
8
9
3
9
15
11
7
16
57
173
2
6
4
5
6
6
46
175
171
193
51
3
4
27
5
11
2
6
16
9
10
21
56
195
178
170
175
247
191
176
190
177
184
190
60
24
2
0
12
6
12
39
12
10
0
36
71
171
34
2
5
29
16
6
58
193
185
180
52
5
40
19
14
341
14
5
12
22
39
20
49
178
8
7
7
8
20
12
0
32
166
153
32
2
4
4
3
9
0
9
11
0
17
11
36
163
186
7
6
4
14
12
51
165
160
177
35
4
4
4
0
18
7
7
5
2
9
1
45
163
6
2
21
8
24
0
36
151
151
156
27
0
0
3
8
23
3
13
17
14
23
32
39
170
2
8
4
11
2
0
38
135
133
150
8
0
0
1
7
17
1
17
12
14
7
14
32
172
6
10
18
0
2
32
50
169
180
183
10
4
26
4
2
0
4
0
1
1
1
11
58
166
8
5
25
6
0
5
2
3
8
0
2
0
23
6
15
6
11
0
3
0
6
2
20
193
5
8
1
11
13
13
61
178
182
183
14
14
9
18
31
20
7
12
15
5
14
10
22
115
7
39
1
15
17
15
110
84
77
77
5
1
14
14
16
4
1
0
5
4
2
4
5
18
11
10
8
10
4
17
24
3
2
1
0
0
9
2
3
12
3
1
6
2
2
6
0
6
4
4
2
0
0
4
2
4
11
5
2
10
13
0
0
4
3
6
1
2
4
1
1
17
15
7
17
19
76
21
11
25
22
17
2
2
6
1
0
0
8
0
7
0
4
3
5
22
8
14
10
13
6
12
2
7
10
8
0
9
34
10
16
2
0
16
3
1
1
4
9
0
0
0
13
28
6
8
9
8
1
2
2
0
5
2
15
20
7
8
7
16
5
4
3
9
4
7
20
12
15
22
24
18
18
27
2
2
4
0
6
21
13
5
0
8
9
13
1
11
8
13
10
11
21
22
27
22
18
13
0
0
2
30
2
1
5
1
12
8
4
3
2
7
19
14
20
20
37
40
73
45
31
21
11
1
0
31
2
6
0
2
3
5
10
6
114
18
22
41
59
20
24
23
27
22
26
16
16
5
0
0
20
2
4
11
0
22
3
7
2
10
22
7
26
15
22
21
15
15
13
20
28
38
0
31
8
2
1
1
2
5
2
4
3
5
9
10
9
7
12
19
22
25
17
10
6
8
0
2
3
4
0
0
1
13
3
10
14
13
15
30
34
25
9
17
14
14
15
14
1
6
5
11
23
18
16
17
54
9
15
15
18
45
52
24
29
22
44
22
52
47
29
28
4
4
10
17
27
15
14
15
4
15
16
58
17
18
20
9
13
19
12
17
15
14
13
10
4
2
8
4
12
15
4
4
0
3
5
8
5
11
10
11
13
12
16
14
18
11
8
6
2
1
10
2
9
11
5
14
2
15
7
7
3
22
7
13
14
11
12
36
21
22
11
6
0
0
2
36
2
0
1
0
9
7
0
19
32
7
15
13
7
13
21
8
6
23
16
5
4
0
4
2
13
30
26
26
28
25
26
26
30
33
59
61
46
33
26
86
36
24
24
28
26
24
54
28
73
30
92
27
25
30
27
24
25
43
30
40
41
37
42
37
35
27
28
37
36
27
34
29
24
24
24
25
27
25
26
31
30
29
33
37
55
48
56
65
61
75
62
42
25
25
24
25
39
24
24
24
25
25
25
33
25
26
44
46
49
52
48
57
62
58
51
42
26
26
24
24
25
25
30
28
29
26
25
25
55
31
55
45
45
50
55
56
54
32
34
16
0
4
27
52
24
28
24
25
30
25
28
28
26
41
47
116
119
68
66
89
57
30
15
3
2
3
2
39
36
67
56
69
48
89
40
59
41
42
45
43
37
49
51
43
60
51
54
38
24
26
28
24
25
32
25
24
25
27
28
39
13
5
12
21
23
24
24
31
42
47
28
19
10
0
0
9
0
5
2
2
9
6
4
5
13
13
42
24
23
33
27
31
36
23
34
23
12
18
18
16
8
5
6
5
9
3
7
7
7
29
39
32
25
21
57
15
28
17
29
16
4
0
4
0
0
1
1
1
2
1
3
10
6
9
18
16
24
24
27
26
28
30
19
22
4
6
0
2
0
5
6
4
0
3
0
2
4
11
26
27
38
50
49
78
86
207
66
65
24
24
25
25
28
26
24
26
32
25
28
27
31
67
34
35
39
44
60
102
88
65
55
43
24
47
26
38
51
24
28
40
28
28
26
30
24
34
48
78
77
52
46
60
70
65
49
44
26
53
49
28
32
33
29
31
52
35
33
24
28
29
44
55
49
40
39
48
36
37
37
31
24
26
26
27
26
31
91
26
26
27
34
32
38
25
36
68
54
45
44
45
69
57
69
45
55
85
114
76
34
38
57
62
56
49
61
47
47
106
60
58
50
53
51
44
50
44
55
40
30
96
37
41
35
37
38
37
36
39
50
29
30
78
52
44
35
51
36
39
43
47
45
26
24
24
32
36
41
39
33
29
32
26
51
50
56
28
28
31
37
29
36
33
37
38
33
27
26
24
30
37
41
37
47
40
36
33
30
28
37
44
39
33
69
35
35
43
40
39
43
28
24
24
30
26
30
92
25
26
26
39
24
26
70
59
40
57
57
49
47
71
32
33
40
34
25
112
30
24
84
151
58
29
28
29
24
26
35
48
52
40
38
37
38
32
37
36
39
52
28
28
31
29
47
57
114
109
37
60
29
40
74
54
114
84
53
51
76
65
62
42
31
34
24
61
27
27
75
40
30
30
37
42
34
63
99
117
79
54
38
40
35
46
44
50
39
39
30
27
25
24
42
29
24
34
51
65
34
53
87
63
70
52
53
42
53
51
54
58
51
39
36
35
28
33
35
25
29
26
29
25
29
30
35
57
105
64
58
59
88
84
93
94
106
64
24
31
24
25
24
25
24
60
27
25
33
28
26
50
86
77
75
59
73
99
96
74
75
64
31
27
36
24
26
27
39
26
31
28
28
36
34
43
63
67
137
106
81
87
86
66
56
46
37
40
39
45
54
43
43
43
55
41
42
41
55
76
78
51
49
48
63
35
50
74
69
38
28
26
24
119
59
45
129
67
36
40
47
48
52
67
41
90
42
36
61
58
49
56
51
35
56
28
26
24
47
26
35
68
53
27
53
38
106
50
46
58
47
64
50
82
56
41
57
31
32
48
29
77
26
65
50
28
28
49
25
38
30
39
68
63
45
41
40
37
51
39
36
32
30
52
31
58
65
45
24
54
25
32
31
38
37
38
36
74
87
44
56
46
40
92
150
131
140
108
31
25
26
24
26
29
71
66
77
29
57
56
92
52
71
53
52
73
62
57
80
109
189
162
56
61
46
35
40
41
51
41
51
38
114
94
63
53
45
49
56
52
73
70
164
87
31
38
48
30
87
58
42
26
32
63
63
90
39
46
74
37
51
47
51
74
54
47
54
47
29
33
80
29
35
57
102
44
38
143
829
664
411
46
62
72
57
48
50
39
46
77
38
33
29
27
41
28
63
607
300
42
641
1032
1075
1022
49
54
49
38
49
32
35
42
45
60
51
39
35
45
35
53
35
55
209
739
675
676
444
34
75
54
33
37
40
41
36
54
35
36
47
26
49
38
36
36
36
54
44
64
60
26
55
38
25
35
60
59
36
40
39
62
70
73
64
40
34
35
33
41
42
50
49
43
62
61
42
61
80
46
61
62
45
76
42
40
48
43
66
57
25
29
241
114
32
41
73
45
57
29
67
38
33
57
73
66
80
58
115
100
101
138
122
80
40
29
31
29
38
37
78
47
70
71
26
58
34
24
49
65
48
82
103
47
77
57
58
48
47
42
34
56
34
37
142
33
55
50
68
41
66
44
81
62
66
88
58
87
83
95
98
31
41
37
83
62
49
48
44
39
40
31
28
28
26
37
105
100
84
53
55
45
51
51
43
64
33
40
55
54
31
77
56
40
49
28
42
34
45
43
68
51
129
50
42
55
54
54
51
73
28
99
48
55
56
34
34
49
63
49
48
36
49
45
60
43
41
54
64
65
49
80
44
35
31
72
64
26
38
35
53
32
42
57
49
60
67
136
81
83
106
79
57
101
61
56
83
55
87
57
54
62
85
48
45
48
55
58
60
63
67
71
66
63
58
83
95
37
48
49
52
56
77
